row_label_raw,row_label_full,col_0,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bàng cân đối kế toán riêng,numeric__Bàng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phí phải trảLãi chênh lệch tỷ giáhối đoái do đánh giálại các khoản mục tiệntẻ có gốc ngoại tệ,Chi phí phải trảLãi chênh lệch tỷ giáhối đoái do đánh giálại các khoản mục tiệntẻ có gốc ngoại tệ,Chi phí phải trảLãi chênh lệch tỷ giáhối đoái do đánh giálại các khoản mục tiệntẻ có gốc ngoại tệ,7.821.999.999,5.045.990.291,2.776.009.708,2.615.934.276,7821999999.0,5045990291.0,2776009708.0,2615934276.0
Chi phí phải trảLãi chênh lệch tỷ giáhối đoái do đánh giálại các khoản mục tiệntẻ có gốc ngoại tệ,Chi phí phải trảLãi chênh lệch tỷ giáhối đoái do đánh giálại các khoản mục tiệntẻ có gốc ngoại tệ,Chi phí phải trảLãi chênh lệch tỷ giáhối đoái do đánh giálại các khoản mục tiệntẻ có gốc ngoại tệ,2.114.067,66.777.751,(64.663.684),66.432.716,2114067.0,66777751.0,-64663684.0,66432716.0
Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,7.824.114.066,5.112.768.042,,,7824114066.0,5112768042.0,,
Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,,,2.711.346.024,2.682.366.992,,,2711346024.0,2682366992.0
