row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,23.945.143.067,-,23945143067.0,
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,26.431.294.661,25.109.839.981,26431294661.0,25109839981.0
Giá vốn đất có cơ sở hạ tầng cho thuê,Giá vốn đất có cơ sở hạ tầng cho thuê,Giá vốn đất có cơ sở hạ tầng cho thuê,22.963.206.800,15.030.758.846,22963206800.0,15030758846.0
Giá vốn bán nhà xưởng,Giá vốn bán nhà xưởng,Giá vốn bán nhà xưởng,-,98.262.928.829,,98262928829.0
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",-,1.773.841.629,,1773841629.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,73.339.644.528,140.177.369.285,73339644528.0,140177369285.0
