row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm,Đơn vị tính: VND,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,14.1,2.894.189.897.744,2.749.066.314.000,141.0,2894189897744.0,2749066314000.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,14.2,723.655.091.074,723.655.091.074,142.0,723655091074.0,723655091074.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.3,448.500.200.000,452.867.200.000,143.0,448500200000.0,452867200000.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,,(402.019.961.800),(496.520.802.885),,-402019961800.0,-496520802885.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,3.664.325.227.018,3.429.067.802.189,,3664325227018.0,3429067802189.0
