row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,4.110.727.392,183.829.311,4110727392.0,183829311.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,18.293.313.904,37.156.096.170,18293313904.0,37156096170.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),11.900.000.000,5.000.000.000,11900000000.0,5000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,34.304.041.296,42.339.925.481,34304041296.0,42339925481.0
