row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,824.899.200.580,-,791.241.769.241,-,824899200580.0,,791241769241.0,
Dự án Khu công nghiệp Quế Võ mở rộng,Dự án Khu công nghiệp Quế Võ mở rộng,Dự án Khu công nghiệp Quế Võ mở rộng,288.590.532.478,-,337.106.227.151,-,288590532478.0,,337106227151.0,
Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,234.647.430.022,-,206.869.480.433,-,234647430022.0,,206869480433.0,
Dự án Khu công nghiệp Quế Võ hiện hữu,Dự án Khu công nghiệp Quế Võ hiện hữu,Dự án Khu công nghiệp Quế Võ hiện hữu,50.222.049.281,-,64.211.681.110,-,50222049281.0,,64211681110.0,
Dự án Khu nhà ở thu nhập thấp,Dự án Khu nhà ở thu nhập thấp,Dự án Khu nhà ở thu nhập thấp,-,-,23.897.163.067,-,,,23897163067.0,
Các dự án khác,Các dự án khác,Các dự án khác,13.147.207.277,-,13.147.207.278,-,13147207277.0,,13147207278.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.411.506.419.638,-,1.436.473.528.280,-,1411506419638.0,,1436473528280.0,
