row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,90.057.278.380,88.825.088.158,90057278380.0,88825088158.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(208.060.252),(208.060.250),-208060252.0,-208060250.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,89.849.218.128,88.617.027.908,89849218128.0,88617027908.0
