row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,3.397.271.319.344,3.332.654.313.050,,,3397271319344.0,3332654313050.0
310,310,310,I. Nợ ngắn hạn,,1.997.199.321.456,2.016.993.145.713,,,1997199321456.0,2016993145713.0
311,311,311,1. Phải trả người bán ngắn hạn,15.1,53.649.599.129,31.796.058.861,,151.0,53649599129.0,31796058861.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15.2,713.163.552.330,294.607.228.734,,152.0,713163552330.0,294607228734.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,104.892.958.728,123.742.429.172,,16.0,104892958728.0,123742429172.0
314,314,314,4. Phải trả người lao động,,28.928.000,51.428.000,,,28928000.0,51428000.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,211.480.827.583,210.107.062.599,,17.0,211480827583.0,210107062599.0
319,319,319,6. Phải trả ngắn hạn khác,18,88.593.857.611,83.131.134.223,,18.0,88593857611.0,83131134223.0
320,320,320,7. Vay ngắn hạn,19,821.066.218.742,1.269.234.424.791,,19.0,821066218742.0,1269234424791.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,4.323.379.333,4.323.379.333,,,4323379333.0,4323379333.0
330,330,330,II. Nợ dài hạn,,1.400.071.997.888,1.315.661.167.337,,,1400071997888.0,1315661167337.0
333,333,333,1. Chi phí phải trả dài hạn,17,752.634.304.581,672.941.388.491,,17.0,752634304581.0,672941388491.0
337,337,337,2. Phải trả dài hạn khác,18,61.950.580.036,56.694.272.880,,18.0,61950580036.0,56694272880.0
338,338,338,3. Vay dài hạn,19,546.196.613.739,546.526.946.182,,19.0,546196613739.0,546526946182.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,26.3,38.338.531.570,38.546.591.822,,263.0,38338531570.0,38546591822.0
342,342,342,5. Dự phòng phải trả dài hạn,,951.967.962,951.967.962,,,951967962.0,951967962.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,6.331.788.075.395,5.998.154.998.020,,,6331788075395.0,5998154998020.0
410,410,410,I. Vốn chủ sở hữu,20,6.331.788.075.395,5.998.154.998.020,,20.0,6331788075395.0,5998154998020.0
411,411,411,1. Vốn cổ phần,,4.757.111.670.000,4.757.111.670.000,,,4757111670000.0,4757111670000.0
411a,411a,411a,- Cổ phiếu cổ đông có quyền biểu quyết,,4.757.111.670.000,4.757.111.670.000,,,4757111670000.0,4757111670000.0
412,412,412,2. Thặng dư vốn cổ phần,,988.533.430.000,988.533.430.000,,,988533430000.0,988533430000.0
415,415,415,3. Cổ phiếu quỹ,,(364.466.650.000),(364.466.650.000),,,-364466650000.0,-364466650000.0
418,418,418,4. Quỹ đầu tư phát triển,,2.223.693.823,2.223.693.823,,,2223693823.0,2223693823.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,948.385.931.572,614.752.854.197,,,948385931572.0,614752854197.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,614.752.854.197,226.282.400.553,,,614752854197.0,226282400553.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,333.633.077.375,388.470.453.644,,,333633077375.0,388470453644.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.729.059.394.739,9.330.809.311.070,,,9729059394739.0,9330809311070.0
