row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Tại ngày 01/01/2014,Tại ngày 01/01/2014,Tại ngày 01/01/2014,2.628.031,672.195,3.300.226,2628031.0,672195.0,3300226.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,531.762,3.399.376,3.931.138,531762.0,3399376.0,3931138.0
Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,-,(2.424.531),(2.424.531),,-2424531.0,-2424531.0
Giảm dự phòng rủi ro tín dụng trong năm,Giảm dự phòng rủi ro tín dụng trong năm,Giảm dự phòng rủi ro tín dụng trong năm,-,(440.331),(440.331),,-440331.0,-440331.0
Tại ngày 31/12/2014,Tại ngày 31/12/2014,Tại ngày 31/12/2014,3.159.793,1.206.709,4.366.502,3159793.0,1206709.0,4366502.0
