row_label_raw,row_label_full,col_0,col_1,2015,2014,numeric__col_1,numeric__2015,numeric__2014
I.,I.,I.,"Tổng số cán bộ, công nhân viên (người) (*)",21.024,19.787,,21024.0,19787.0
II.,II.,II.,"Thu nhập của cán bộ, công nhân viên (triệu đồng)",,,,,
,,,1. Tổng quỹ lương,4.725.164,4.498.437,,4725164.0,4498437.0
,,,2. Tiền thường,-,-,,,
,,,3. Thu nhập khác,145.943,140.328,,145943.0,140328.0
,,,4. Tổng thu nhập (1+2+3),4.871.107,4.638.765,,4871107.0,4638765.0
,,,5. Tiền lương bình quân tháng (**),"19,38","19,09",,19.38,19.09
,,,6. Thu nhập bình quân tháng (**),"19,98","19,69",,19.98,19.69
