row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,31/12/2015,31/12/2014 Trình bày lại,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__31/12/2015,numeric__31/12/2014 Trình bày lại
1.,1.,1.,Bảo lãnh vay vốn,41,5.338.188,2.496.147,,41.0,5338188.0,2496147.0
2.,2.,2.,Cam kết giao dịch hối đoái,41,65.296.692,62.361.790,,41.0,65296692.0,62361790.0
,,,Cam kết mua ngoại tệ,,6.826.039,1.274.173,,,6826039.0,1274173.0
,,,Cam kết bán ngoại tệ,,6.733.633,1.274.379,,,6733633.0,1274379.0
,,,Cam kết giao dịch hoán đổi,,51.737.020,59.813.238,,,51737020.0,59813238.0
3.,3.,3.,Cam kết trong nghiệp vụ L/C,41,29.551.935,29.742.703,,41.0,29551935.0,29742703.0
4.,4.,4.,Bảo lãnh khác,41,32.145.380,21.873.697,,41.0,32145380.0,21873697.0
5.,5.,5.,Các cam kết khác,41,30.337.607,26.392.728,,41.0,30337607.0,26392728.0
