row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm 2015 > Số phải nộp,Phát sinh trong năm 2015 > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm 2015 > Số phải nộp,numeric__Phát sinh trong năm 2015 > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,161.862,183.878,343.605,2.135,161862.0,183878.0,343605.0,2135.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,155.955,1.709.003,1.709.038,155.920,155955.0,1709003.0,1709038.0,155920.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,66.568,437.974,429.727,74.815,66568.0,437974.0,429727.0,74815.0
,,,384.385,2.330.855,2.482.370,232.870,384385.0,2330855.0,2482370.0,232870.0
