row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Tại ngày 01/01/2014,Tại ngày 01/01/2014,Tại ngày 01/01/2014,107.444,-,107.444,107444.0,,107444.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,135.724,499.828,635.552,135724.0,499828.0,635552.0
Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,-,(115.576),(115.576),,-115576.0,-115576.0
Tại ngày 31/12/2014,Tại ngày 31/12/2014,Tại ngày 31/12/2014,243.168,384.252,627.420,243168.0,384252.0,627420.0
