row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014Trình bày lại,numeric__31/12/2015,numeric__31/12/2014Trình bày lại
,,,Triệu VND,Triệu VND,,
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,2.029.586,1.773.596,2029586.0,1773596.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,33.436.848,26.849.995,33436848.0,26849995.0
Dự phòng rủi ro khác,Dự phòng rủi ro khác,Dự phòng rủi ro khác,119.176,67.738,119176.0,67738.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",1.244.593,1.125.040,1244593.0,1125040.0
,,,36.830.203,29.816.369,36830203.0,29816369.0
