row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,Triệu VND,Triệu VND,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,33.123.792,33.731.720,33123792.0,33731720.0
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,61.176.526,70.040.919,61176526.0,70040919.0
Công ty TNHH hơn MTV với vốn Nhà nước trên 50%,Công ty TNHH hơn MTV với vốn Nhà nước trên 50%,Công ty TNHH hơn MTV với vốn Nhà nước trên 50%,4.097.319,2.599.293,4097319.0,2599293.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,102.560.849,77.029.722,102560849.0,77029722.0
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,35.683.155,33.778.763,35683155.0,33778763.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,142.518.950,112.903.580,142518950.0,112903580.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,39.384,39.479,39384.0,39479.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,15.588.031,13.672.192,15588031.0,13672192.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,27.263.603,19.387.693,27263603.0,19387693.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,987.490,1.784.852,987490.0,1784852.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",112.178.323,73.924.911,112178323.0,73924911.0
"Dịch vụ hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội",2.181.783,975.903,2181783.0,975903.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,680.624,-,680624.0,
,,,538.079.829,439.869.027,538079829.0,439869027.0
Phân tích dư nợ theo ngành nghề,Phân tích dư nợ theo ngành nghề,Phân tích dư nợ theo ngành nghề,Phân tích dư nợ theo ngành nghề,Phân tích dư nợ theo ngành nghề,,
,,,31/12/2015,31/12/2014,,
,,,Triệu VND,Triệu VND,,
Nông lâm nghiệp và thủy sản,Phân tích dư nợ theo ngành nghề > Nông lâm nghiệp và thủy sản,Nông lâm nghiệp và thủy sản,20.129.999,14.810.445,20129999.0,14810445.0
Khai khoáng,Phân tích dư nợ theo ngành nghề > Khai khoáng,Khai khoáng,19.917.579,24.290.297,19917579.0,24290297.0
"Công nghiệp chế biến, chế tạo","Phân tích dư nợ theo ngành nghề > Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",157.510.377,145.565.255,157510377.0,145565255.0
"Sản xuất và phân phối điện, khí đốt, nước nóng","Phân tích dư nợ theo ngành nghề > Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",31.221.063,27.936.030,31221063.0,27936030.0
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Phân tích dư nợ theo ngành nghề > Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",1.559.824,1.012.271,1559824.0,1012271.0
Xây dựng,Phân tích dư nợ theo ngành nghề > Xây dựng,Xây dựng,59.026.326,37.885.479,59026326.0,37885479.0
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Phân tích dư nợ theo ngành nghề > Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",152.123.602,126.330.108,152123602.0,126330108.0
Vận tải kho bãi,Phân tích dư nợ theo ngành nghề > Vận tải kho bãi,Vận tải kho bãi,7.343.728,7.376.150,7343728.0,7376150.0
"Dịch vụ lưu trú, ăn uống","Phân tích dư nợ theo ngành nghề > Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",3.551.927,3.231.545,3551927.0,3231545.0
Thông tin và truyền thông,Phân tích dư nợ theo ngành nghề > Thông tin và truyền thông,Thông tin và truyền thông,1.590.299,1.400.003,1590299.0,1400003.0
"Hoạt động tài chính, ngân hàng, bảo hiểm","Phân tích dư nợ theo ngành nghề > Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",299.496,69.581,299496.0,69581.0
Hoạt động kinh doanh bất động sản,Phân tích dư nợ theo ngành nghề > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,42.522.609,27.200.777,42522609.0,27200777.0
"Chuyên môn, khoa học và công nghệ","Phân tích dư nợ theo ngành nghề > Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",62.638,74.400,62638.0,74400.0
Hoạt động hành chính và dịch vụ hỗ trợ,Phân tích dư nợ theo ngành nghề > Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,476.643,451.464,476643.0,451464.0
Giáo dục và đào tạo,Phân tích dư nợ theo ngành nghề > Giáo dục và đào tạo,Giáo dục và đào tạo,791.863,707.717,791863.0,707717.0
Y tế và hoạt động trợ giúp xã hội,Phân tích dư nợ theo ngành nghề > Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,1.789.363,1.985.292,1789363.0,1985292.0
Hoạt động dịch vụ khác,Phân tích dư nợ theo ngành nghề > Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,9.363.428,7.600.063,9363428.0,7600063.0
Hoạt động làm thuê hộ gia đình,Phân tích dư nợ theo ngành nghề > Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,26.978.616,11.128.888,26978616.0,11128888.0
