row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tạm ứng mua quyền sử dụng đất,Tạm ứng mua quyền sử dụng đất,Tạm ứng mua quyền sử dụng đất,363.518.476.614,430.822.523.148,363518476614.0,430822523148.0
- Công ty TNHH VSIP Hải Phòng,- Công ty TNHH VSIP Hải Phòng,- Công ty TNHH VSIP Hải Phòng,255.816.965.255,255.447.310.043,255816965255.0,255447310043.0
- Công ty TNHH Sản xuất Vật liệu Xây dựng Phú Đức,- Công ty TNHH Sản xuất Vật liệu Xây dựng Phú Đức,- Công ty TNHH Sản xuất Vật liệu Xây dựng Phú Đức,50.089.987.104,22.004.463.804,50089987104.0,22004463804.0
- Ban Bồi thường Giải phóng Mặt bằng Quận 7,- Ban Bồi thường Giải phóng Mặt bằng Quận 7,- Ban Bồi thường Giải phóng Mặt bằng Quận 7,19.718.794.222,19.577.752.319,19718794222.0,19577752319.0
- Trung tâm phát triển Quỹ đất Cần Thơ,- Trung tâm phát triển Quỹ đất Cần Thơ,- Trung tâm phát triển Quỹ đất Cần Thơ,19.559.645.914,126.517.440.795,19559645914.0,126517440795.0
- Khác,- Khác,- Khác,18.333.084.119,7.275.556.187,18333084119.0,7275556187.0
Tạm ứng dịch vụ xây dựng,Tạm ứng dịch vụ xây dựng,Tạm ứng dịch vụ xây dựng,101.589.181.632,303.043.562.566,101589181632.0,303043562566.0
- Công ty Cổ phần Xây dựng Coteccons,- Công ty Cổ phần Xây dựng Coteccons,- Công ty Cổ phần Xây dựng Coteccons,34.756.466.931,186.013.813.237,34756466931.0,186013813237.0
- Công ty Cổ phần Xây dựng An Phong,- Công ty Cổ phần Xây dựng An Phong,- Công ty Cổ phần Xây dựng An Phong,13.355.702.807,2.584.031.788,13355702807.0,2584031788.0
- Công ty Cổ phần Xây dựng Điện Quang Nguyên,- Công ty Cổ phần Xây dựng Điện Quang Nguyên,- Công ty Cổ phần Xây dựng Điện Quang Nguyên,8.344.307.013,4.624.440.639,8344307013.0,4624440639.0
- Khác,- Khác,- Khác,45.132.704.881,109.821.276.902,45132704881.0,109821276902.0
Khác,Khác,Khác,12.588.841.779,8.846.819.759,12588841779.0,8846819759.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,477.696.500.025,742.712.905.473,477696500025.0,742712905473.0
