row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,,,,
Lợi nhuận nội bộ chưa thực hiện loại trừ trên hợp nhất,Tài sản thuế TNDN hoãn lại > Lợi nhuận nội bộ chưa thực hiện loại trừ trên hợp nhất,Lợi nhuận nội bộ chưa thực hiện loại trừ trên hợp nhất,194.839.688.097,230.285.696.758,(35.446.008.661),10.491.739.399,194839688097.0,230285696758.0,-35446008661.0,10491739399.0
Chi phí phải trả,Tài sản thuế TNDN hoãn lại > Chi phí phải trả,Chi phí phải trả,20.522.418.905,31.591.236.238,(11.068.817.333),(1.110.369.173),20522418905.0,31591236238.0,-11068817333.0,-1110369173.0
Chi phí tiếp thị,Tài sản thuế TNDN hoãn lại > Chi phí tiếp thị,Chi phí tiếp thị,6.184.945.333,-,6.184.945.333,-,6184945333.0,,6184945333.0,
Khác,Tài sản thuế TNDN hoãn lại > Khác,Khác,2.247.421.071,2.677.317.219,(429.896.148),(40.096.997),2247421071.0,2677317219.0,-429896148.0,-40096997.0
,,,223.794.473.406,264.554.250.215,,,223794473406.0,264554250215.0,,
