row_label_raw,row_label_full,Đầu tư vào công ty liên kết và công ty liên doanh (TM số 17.1),3.259.883.924.302,1.806.387.822.726,numeric__3.259.883.924.302,numeric__1.806.387.822.726
Đầu tư dài hạn khác (TM số 17.2),Đầu tư dài hạn khác (TM số 17.2),Đầu tư dài hạn khác (TM số 17.2),2.409.000.000,2.409.000.000,2409000000.0,2409000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.262.292.924.302,1.808.796.822.726,3262292924302.0,1808796822726.0
