row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.014.838.937.985,1.226.276.836.087,1014838937985.0,1226276836087.0
Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,193.588.842.136,236.398.048.623,193588842136.0,236398048623.0
Các khoản điều chỉnh tăng (giảm)Điều chỉnh thuế TNDN trích thiếucác năm trước,Các khoản điều chỉnh tăng (giảm)Điều chỉnh thuế TNDN trích thiếucác năm trước,Các khoản điều chỉnh tăng (giảm)Điều chỉnh thuế TNDN trích thiếucác năm trước,1.792.062.392,10.171.948.106,1792062392.0,10171948106.0
Phân bổ lợi thế thương mại phát sinh tửhợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh tửhợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh tửhợp nhất kinh doanh,304.072.740,906.795.256,304072740.0,906795256.0
Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(218.703.974),(616.158.519),-218703974.0,-616158519.0
Thu nhập từ hoạt động không thuộc diệnnộp thuế TNDN,Thu nhập từ hoạt động không thuộc diệnnộp thuế TNDN,Thu nhập từ hoạt động không thuộc diệnnộp thuế TNDN,(7.376.517.254),(8.589.578.778),-7376517254.0,-8589578778.0
Phần lãi trong công ty liên doanh và liên kết,Phần lãi trong công ty liên doanh và liên kết,Phần lãi trong công ty liên doanh và liên kết,(28.329.760.321),(25.275.229.997),-28329760321.0,-25275229997.0
Điều chỉnh thuế TNDN theo Nghị định114/2020/NĐ-CP (*),Điều chỉnh thuế TNDN theo Nghị định114/2020/NĐ-CP (*),Điều chỉnh thuế TNDN theo Nghị định114/2020/NĐ-CP (*),(10.663.204.969),-,-10663204969.0,
Khác,Khác,Khác,15.414.948.585,6.008.332.306,15414948585.0,6008332306.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,164.511.739.335,219.004.156.997,164511739335.0,219004156997.0
