row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Akari,Dự án Akari,Dự án Akari,2.122.905.392.187,(1.224.827.641.879),898.077.750.308,2122905392187.0,-1224827641879.0,898077750308.0
Dự án Long An,Dự án Long An,Dự án Long An,577.354.637.116,(371.450.974.645),205.903.662.471,577354637116.0,-371450974645.0,205903662471.0
Dự án Southgate,Dự án Southgate,Dự án Southgate,124.505.757.956,(56.653.682.179),67.852.075.777,124505757956.0,-56653682179.0,67852075777.0
Dự án Nguyên Sơn,Dự án Nguyên Sơn,Dự án Nguyên Sơn,94.855.829.247,(56.532.537.182),38.323.292.065,94855829247.0,-56532537182.0,38323292065.0
Dự án Ehome,Dự án Ehome,Dự án Ehome,64.576.396.827,(9.446.028.363),55.130.368.464,64576396827.0,-9446028363.0,55130368464.0
Dự án Novia,Dự án Novia,Dự án Novia,29.893.686.774,(20.730.764.144),9.162.922.630,29893686774.0,-20730764144.0,9162922630.0
Dự án VSIP Hải Phòng,Dự án VSIP Hải Phòng,Dự án VSIP Hải Phòng,11.217.300.000,(4.951.204.000),6.266.096.000,11217300000.0,-4951204000.0,6266096000.0
Khác,Khác,Khác,65.268.010.834,(32.501.293.854),32.766.716.980,65268010834.0,-32501293854.0,32766716980.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.090.577.010.941,(1.777.094.126.246),1.313.482.884.695,3090577010941.0,-1777094126246.0,1313482884695.0
