row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Điều chỉnh),numeric__Năm nay,numeric__Năm trước(Điều chỉnh)
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),834.865.877.302,960.564.301.342,834865877302.0,960564301342.0
Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),(50.281.040.000),(53.716.762.319),-50281040000.0,-53716762319.0
Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),784.584.837.302,906.847.539.023,784584837302.0,906847539023.0
Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu) (ii),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu) (ii),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu) (ii),254.929.003,254.566.605,254929003.0,254566605.0
Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,254.929.003,254.566.605,254929003.0,254566605.0
Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,3.078,3.562,3078.0,3562.0
Lãi suy giảm trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,3.078,3.562,3078.0,3562.0
