row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",42.101.400.332,63.877.038.710,42101400332.0,63877038710.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,10.016.513.953,15.142.177.961,10016513953.0,15142177961.0
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,9.885.433.722,32.439.821.815,9885433722.0,32439821815.0
Phí tư vấn,Chi phí bán hàng > Phí tư vấn,Phí tư vấn,955.286.193,1.827.936.937,955286193.0,1827936937.0
Khác,Chi phí bán hàng > Khác,Khác,4.700.135.103,5.999.890.168,4700135103.0,5999890168.0
,,,67.658.769.303,119.286.865.591,67658769303.0,119286865591.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,238.166.046.178,192.046.577.755,238166046178.0,192046577755.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,56.688.771.864,38.588.381.255,56688771864.0,38588381255.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,19.329.923.040,35.132.809.082,19329923040.0,35132809082.0
Chi phí khấu hao,Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,6.602.447.084,4.451.626.009,6602447084.0,4451626009.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,46.026.421.279,35.348.273.198,46026421279.0,35348273198.0
,,,366.813.609.445,305.567.667.299,366813609445.0,305567667299.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,434.472.378.748,424.854.532.890,434472378748.0,424854532890.0
