row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,243.281.212.366,626.241.274.121,869.522.486.487,243281212366.0,626241274121.0,869522486487.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.378.660.636.689,500.000.000.000,1.878.660.636.689,1378660636689.0,500000000000.0,1878660636689.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(290.000.300.380),-,(290.000.300.380),-290000300380.0,,-290000300380.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(26.556.594.211),(26.556.594.211),,-26556594211.0,-26556594211.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,-,25.338.993.673,25.338.993.673,,25338993673.0,25338993673.0
Số cuối năm,Số cuối năm,Số cuối năm,1.331.941.548.675,1.125.023.673.583,2.456.965.222.258,1331941548675.0,1125023673583.0,2456965222258.0
