row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Ngắn hạn > Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,126.715.406.082,125.059.997.676,126715406082.0,125059997676.0
Cổ tức phải trả cổ đông không kiểm soát,Ngắn hạn > Cổ tức phải trả cổ đông không kiểm soát,Cổ tức phải trả cổ đông không kiểm soát,20.617.711.877,18.388.330.046,20617711877.0,18388330046.0
Đặt cọc của khách hàng,Ngắn hạn > Đặt cọc của khách hàng,Đặt cọc của khách hàng,18.049.170.885,18.233.954.562,18049170885.0,18233954562.0
Ký quỹ đã nhận,Ngắn hạn > Ký quỹ đã nhận,Ký quỹ đã nhận,6.112.634.000,1.309.634.000,6112634000.0,1309634000.0
Phải trả hợp HĐHTKD,Ngắn hạn > Phải trả hợp HĐHTKD,Phải trả hợp HĐHTKD,-,245.498.564.091,,245498564091.0
Nhận đặt cọc chuyển nhượng cổ phần,Ngắn hạn > Nhận đặt cọc chuyển nhượng cổ phần,Nhận đặt cọc chuyển nhượng cổ phần,-,100.000.000.000,,100000000000.0
Phải trả liên quan đến các dự án dở dang,Ngắn hạn > Phải trả liên quan đến các dự án dở dang,Phải trả liên quan đến các dự án dở dang,-,10.170.673.059,,10170673059.0
Khác,Ngắn hạn > Khác,Khác,31.488.766.045,42.827.409.238,31488766045.0,42827409238.0
,,,202.983.688.889,561.488.562.672,202983688889.0,561488562672.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ,Dài hạn > Ký quỹ,Ký quỹ,133.906.073.185,104.304.911.366,133906073185.0,104304911366.0
Khác,Dài hạn > Khác,Khác,1.935.000.000,159.545.529,1935000000.0,159545529.0
,,,135.841.073.185,104.464.456.895,135841073185.0,104464456895.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,338.824.762.074,665.953.019.567,338824762074.0,665953019567.0
