row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,2.260.022.752.035,2.548.661.230.206,2260022752035.0,2548661230206.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, căn hộ, nhà phố và biệt thư","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố và biệt thư","Doanh thu bán đất, căn hộ, nhà phố và biệt thư",880.703.905.620,1.967.576.332.982,880703905620.0,1967576332982.0
Doanh thu từ dịch vụ xây dựng,Trong đó: > Doanh thu từ dịch vụ xây dựng,Doanh thu từ dịch vụ xây dựng,702.468.052.258,428.552.074.889,702468052258.0,428552074889.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,658.605.261.662,132.328.088.575,658605261662.0,132328088575.0
Thu nhập cho thuê bất động sản đầu tư,Trong đó: > Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,18.245.532.495,20.204.733.760,18245532495.0,20204733760.0
Trừ,Trừ,Trừ,Trừ,Trừ,,
Giảm trừ doanh thu,Trừ > Giảm trừ doanh thu,Giảm trừ doanh thu,(43.303.581.914),(2.560.451.561),-43303581914.0,-2560451561.0
Doanh thu thuần,Trừ > Doanh thu thuần,Doanh thu thuần,2.216.719.170.121,2.546.100.778.645,2216719170121.0,2546100778645.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, căn hộ, nhà phố và biệt thư","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố và biệt thư","Doanh thu bán đất, căn hộ, nhà phố và biệt thư",837.400.323.706,1.965.015.881.421,837400323706.0,1965015881421.0
Doanh thu từ dịch vụ xây dựng,Trong đó: > Doanh thu từ dịch vụ xây dựng,Doanh thu từ dịch vụ xây dựng,702.468.052.258,428.552.074.889,702468052258.0,428552074889.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,658.605.261.662,132.328.088.575,658605261662.0,132328088575.0
Thu nhập cho thuê bất động sản đầu tư,Trong đó: > Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,18.245.532.495,20.204.733.760,18245532495.0,20204733760.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên liên quan (TM số 36),Trong đó: > Doanh thu với bên liên quan (TM số 36),Doanh thu với bên liên quan (TM số 36),1.323.987.317.122,651.927.034.226,1323987317122.0,651927034226.0
Doanh thu với khách hàng khác,Trong đó: > Doanh thu với khách hàng khác,Doanh thu với khách hàng khác,892.731.852.999,1.894.173.744.419,892731852999.0,1894173744419.0
