row_label_raw,row_label_full,col_0,Giao dịch,Giao dịch_1,numeric__Giao dịch,numeric__Giao dịch_1
,,,2023Triệu VND,2022Triệu VND,,
"Thành viên Hội đồng Quản trị, Ban Kiểm soát,Ban Tổng Giám đốc và Kế toán trường- Chi phí lãi tiền gửi tại VIB","Thành viên Hội đồng Quản trị, Ban Kiểm soát,Ban Tổng Giám đốc và Kế toán trường- Chi phí lãi tiền gửi tại VIB","Thành viên Hội đồng Quản trị, Ban Kiểm soát,Ban Tổng Giám đốc và Kế toán trường- Chi phí lãi tiền gửi tại VIB",6.545,4.461,6545.0,4461.0
