row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,
Mua sắm tài sản cố định (“TSCĐ”),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định (“TSCĐ”),Mua sắm tài sản cố định (“TSCĐ”),(223.136),(240.718),-223136.0,-240718.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán TSCĐ","Tiền thu từ thanh lý, nhượng bán TSCĐ",2.388,2.042,2388.0,2042.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư,góp vốn dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư,góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư,góp vốn dài hạn",3.345,2.895,3345.0,2895.0
LU'U CHUYÊN TIÊN THUẦN SỬ DỤNG VÀOHOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > LU'U CHUYÊN TIÊN THUẦN SỬ DỤNG VÀOHOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN THUẦN SỬ DỤNG VÀOHOẠT ĐỘNG ĐẦU TƯ,(217.403),(235.781),-217403.0,-235781.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,
"Cổ tức trả cho cổ đông, lợi nhuận đã chia","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Cổ tức trả cho cổ đông, lợi nhuận đã chia","Cổ tức trả cho cổ đông, lợi nhuận đã chia",(3.161.510),-,-3161510.0,
Tiền thu được do bán cổ phiếu lẻ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu được do bán cổ phiếu lẻ,Tiền thu được do bán cổ phiếu lẻ,93,60,93.0,60.0
LU'U CHUYÊN TIÊN THUẦN (SỬ DỤNG VÀO)/TỪHOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > LU'U CHUYÊN TIÊN THUẦN (SỬ DỤNG VÀO)/TỪHOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN THUẦN (SỬ DỤNG VÀO)/TỪHOẠT ĐỘNG TÀI CHÍNH,(3.161.417),60,-3161417.0,60.0
LU'U CHUYÊN TIÊN THUẦN TRONG NĂM,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > LU'U CHUYÊN TIÊN THUẦN TRONG NĂM,LU'U CHUYÊN TIÊN THUẦN TRONG NĂM,26.439.410,1.682.012,26439410.0,1682012.0
TIÊN VÀ CÁC KHOẦN TƯƠNG ĐƯƠNG TIỀNĐẦU NĂM,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > TIÊN VÀ CÁC KHOẦN TƯƠNG ĐƯƠNG TIỀNĐẦU NĂM,TIÊN VÀ CÁC KHOẦN TƯƠNG ĐƯƠNG TIỀNĐẦU NĂM,39.841.587,38.159.575,39841587.0,38159575.0
TIÊN VÀ CÁC KHOẦN TƯƠNG ĐƯƠNG TIỀNCƯỚI NĂM (THUYẾT MINH 25),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > TIÊN VÀ CÁC KHOẦN TƯƠNG ĐƯƠNG TIỀNCƯỚI NĂM (THUYẾT MINH 25),TIÊN VÀ CÁC KHOẦN TƯƠNG ĐƯƠNG TIỀNCƯỚI NĂM (THUYẾT MINH 25),66.280.997,39.841.587,66280997.0,39841587.0
