row_label_raw,row_label_full,col_0,Thuyết minh,2023Triệu VND,2022Triệu VND,numeric__Thuyết minh,numeric__2023Triệu VND,numeric__2022Triệu VND
Tổng lợi nhuận trước thuế(mang sang từ trang trước),Tổng lợi nhuận trước thuế(mang sang từ trang trước),Tổng lợi nhuận trước thuế(mang sang từ trang trước),,10.703.945,10.581.115,,10703945.0,10581115.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,33,(2.140.892),(2.112.348),33.0,-2140892.0,-2112348.0
Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,33,(2.140.892),(2.112.348),33.0,-2140892.0,-2112348.0
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,,8.563.053,8.468.767,,8563053.0,8468767.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)(điều chỉnh lại),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)(điều chỉnh lại),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)(điều chỉnh lại),24,3.332,3.299,24.0,3332.0,3299.0
