row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
20.,20.,20.,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Bà Rịa - Vũng Tàu,"65,00%","65,00%",Sản xuất và kinh doanh các sản phẩm kính,,,0.65,0.65,
21.,21.,21.,Công ty Cổ phần kinh doanh Gạch ốp lát Viglacera (*),Hà Nội,"51,02%",100%,Kinh doanh các sản phẩm gạch ốp lát,,,0.5102,1.0,
22.,22.,22.,Công ty Cổ phần Viglacera Thái Nguyên (**),Thái Nguyên,"51,00%","51,00%",Đầu tư và kinh doanh hạ tầng khu công nghiệp,,,0.51,0.51,
