row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
3.,3.,3.,"Công ty TNHH Điện gió Hưởng Phùng (""Hưởng Phùng"")",Quảng Trị,"100,00%","100,00%","Sản xuất, truyền tải và phân phối điện gió",,,1.0,1.0,
4.,4.,4.,Công ty Cổ phần Hạ tàng GELEX Tây Ninh (*),Tây Ninh,"100,00%","98,00%",Kinh doanh hạ tầng khu công nghiệp,,,1.0,0.98,
5.,5.,5.,Công ty Cổ phần Dịch vụ Năng lượng GELEX (*),Hà Nội,"100,00%","51,00%","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",,,1.0,0.51,
6.,6.,6.,Công ty TNHH Năng lượng GELEX Quảng Trị (**),Quảng Trị,"90,00%","90,00%","Sản xuất, truyền tải và phân phối điện gió",,,0.9,0.9,
