row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,4.556.086.209.169,4.556.086.209.169,19.981.184.126.950,17.595.247.400.343,6.942.022.935.776,6.942.022.935.776,4556086209169.0,4556086209169.0,19981184126950.0,17595247400343.0,6942022935776.0,6942022935776.0
Vay ngân hàng (i),Vay ngân hàng (i),Vay ngân hàng (i),4.528.596.609.206,4.528.596.609.206,18.478.697.341.286,16.100.062.420.077,6.907.231.530.415,6.907.231.530.415,4528596609206.0,4528596609206.0,18478697341286.0,16100062420077.0,6907231530415.0,6907231530415.0
Vay đổi tượng khác,Vay đổi tượng khác,Vay đổi tượng khác,27.489.599.963,27.489.599.963,1.502.486.785.664,1.495.184.980.266,34.791.405.361,34.791.405.361,27489599963.0,27489599963.0,1502486785664.0,1495184980266.0,34791405361.0,34791405361.0
Nợ dài hạn đến hạn trả,Nợ dài hạn đến hạn trả,Nợ dài hạn đến hạn trả,2.639.829.237.189,2.639.829.237.189,2.697.591.484.271,2.421.092.365.388,2.916.328.356.072,2.916.328.356.072,2639829237189.0,2639829237189.0,2697591484271.0,2421092365388.0,2916328356072.0,2916328356072.0
Vay dài hạn và nợ thuê tài chính dài hạn đến hạn trả,Vay dài hạn và nợ thuê tài chính dài hạn đến hạn trả,Vay dài hạn và nợ thuê tài chính dài hạn đến hạn trả,1.403.204.052.178,1.403.204.052.178,2.095.116.669.282,1.177.367.365.402,2.320.953.356.058,2.320.953.356.058,1403204052178.0,1403204052178.0,2095116669282.0,1177367365402.0,2320953356058.0,2320953356058.0
Trái phiếu đến hạn thanh toán,Trái phiếu đến hạn thanh toán,Trái phiếu đến hạn thanh toán,1.236.625.185.011,1.236.625.185.011,602.474.814.989,1.243.724.999.986,595.375.000.014,595.375.000.014,1236625185011.0,1236625185011.0,602474814989.0,1243724999986.0,595375000014.0,595375000014.0
,,,7.195.915.446.358,7.195.915.446.358,22.678.775.611.221,20.016.339.765.731,9.858.351.291.848,9.858.351.291.848,7195915446358.0,7195915446358.0,22678775611221.0,20016339765731.0,9858351291848.0,9858351291848.0
