row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,1.396.982.986.903,2.080.552.711.930,,1.0,1396982986903.0,2080552711930.0
2.,2.,2.,Điều chính cho các khoản:,Điều chính cho các khoản:,Điều chính cho các khoản:,Điều chính cho các khoản:,,,,
2.,2. > 2.,2.,"Khấu hao tài sản cố định, bắt động sản đầu tư và lợi thể thương mại phân bổ",02,4.197.167.296.600,3.600.955.252.937,,2.0,4197167296600.0,3600955252937.0
2.,2. > 2.,2.,Các khoản dự phòng,03,94.892.068.564,74.558.772.471,,3.0,94892068564.0,74558772471.0
2.,2. > 2.,2.,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,04,41.528.866.247,47.739.615.976,,4.0,41528866247.0,47739615976.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(248.940.099.958),(535.610.990.405),,5.0,-248940099958.0,-535610990405.0
2.,2. > 2.,2.,Chỉ phí lãi vay và trái phiếu phát hành,06,1.416.742.716.228,1.425.673.486.888,,6.0,1416742716228.0,1425673486888.0
2.,2. > 2.,2.,Các khoản điều chỉnh khác,07,100.000.000.000,118.500.000.000,,7.0,100000000000.0,118500000000.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,6.998.373.834.584,6.812.368.849.797,,8.0,6998373834584.0,6812368849797.0
3.,2. > 3.,3.,Giảm các khoản phải thu,09,416.416.731.797,739.309.513.271,,9.0,416416731797.0,739309513271.0
3.,2. > 3.,3.,Giảm hàng tồn kho,10,693.524.872.315,2.384.506.873.097,,10.0,693524872315.0,2384506873097.0
3.,2. > 3.,3.,Giảm các khoản phải trả (Không kế thuế thu nhập doanh nghiệp phải nộp),11,(616.438.930.492),(4.825.441.626.706),,11.0,-616438930492.0,-4825441626706.0
3.,2. > 3.,3.,Giảm chi phí trả trước,12,70.444.513.213,15.120.254.522,,12.0,70444513213.0,15120254522.0
3.,2. > 3.,3.,(Tăng)/giảm chứng khoán kinh doanh,13,(1.213.866.741.585),4.882.227.482.723,,13.0,-1213866741585.0,4882227482723.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(1.391.343.385.717),(1.428.470.217.292),,14.0,-1391343385717.0,-1428470217292.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(440.286.606.193),(533.665.492.897),,15.0,-440286606193.0,-533665492897.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(90.946.507.757),(128.705.720.420),,17.0,-90946507757.0,-128705720420.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,4.425.877.780.165,7.917.249.916.095,,20.0,4425877780165.0,7917249916095.0
II.,II.,II.,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(5.327.020.224.793),(4.086.540.586.052),,21.0,-5327020224793.0,-4086540586052.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,5.270.062.035,66.538.784.269,,22.0,5270062035.0,66538784269.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(1.242.794.706.697),(1.302.067.910.911),,23.0,-1242794706697.0,-1302067910911.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",24,327.416.030.137,1.273.462.556.747,,24.0,327416030137.0,1273462556747.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(1.275.678.483.887),(150.008.800.000),,25.0,-1275678483887.0,-150008800000.0
6.,II. > 6.,6.,Tiền thu hồi đầu tư vốn vào đơn vị khác,26,-,519.913.600.000,,26.0,,519913600000.0
7.,II. > 7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,588.927.732.439,546.074.061.742,,27.0,588927732439.0,546074061742.0
7.,II. > 7.,7.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(6.923.879.590.766),(3.132.628.294.205),,30.0,-6923879590766.0,-3132628294205.0
