row_label_raw,row_label_full,col_0,Đơn vị,Số cuối năm,Số đầu năm,numeric__Đơn vị,numeric__Số cuối năm,numeric__Số đầu năm
Đồng Peso,Đồng Peso,Đồng Peso,CUP,4.614.775,23.089.517,,4614775.0,23089517.0
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,USD,3.859.780,12.048.292,,3859780.0,12048292.0
Euro,Euro,Euro,EUR,720.544,357.270,,720544.0,357270.0
Đô la Úc,Đô la Úc,Đô la Úc,AUD,577,150,,577.0,150.0
Rúp Nga,Rúp Nga,Rúp Nga,RUB,33.765,-,,33765.0,
Đồng Bàng Anh (GBP),Đồng Bàng Anh (GBP),Đồng Bàng Anh (GBP),GPB,419,-,,419.0,
,,,Đơn vị,Số cuối năm,Số đầu năm,,,
Nợ phải thu khó đòi đã xử lý,Nợ phải thu khó đòi đã xử lý,Nợ phải thu khó đòi đã xử lý,VND,69.665.850.778,69.700.091.294,,69665850778.0,69700091294.0
