row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn (i),Vay dài hạn (i),Vay dài hạn (i),7.532.671.213.366,7.532.671.213.366,3.641.071.284.135,2.328.281.893.399,8.845.460.604.102,8.845.460.604.102,7532671213366.0,7532671213366.0,3641071284135.0,2328281893399.0,8845460604102.0,8845460604102.0
Trái phiếu phát hành (ii),Trái phiếu phát hành (ii),Trái phiếu phát hành (ii),1.956.907.357.130,1.956.907.357.130,16.820.737.867,840.000.000.000,1.133.728.094.997,1.133.728.094.997,1956907357130.0,1956907357130.0,16820737867.0,840000000000.0,1133728094997.0,1133728094997.0
Nợ thuê tài chính dài hạn (i),Nợ thuê tài chính dài hạn (i),Nợ thuê tài chính dài hạn (i),156.293.818.991,156.293.818.991,52.122.575.400,55.748.982.778,152.667.411.613,152.667.411.613,156293818991.0,156293818991.0,52122575400.0,55748982778.0,152667411613.0,152667411613.0
,,,9.645.872.389.487,9.645.872.389.487,3.710.014.597.402,3.224.030.876.177,10.131.856.110.712,10.131.856.110.712,9645872389487.0,9645872389487.0,3710014597402.0,3224030876177.0,10131856110712.0,10131856110712.0
