row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Chi phí sửa chữa showroom trưng bày sản phẩm,a. Ngắn hạn > Chi phí sửa chữa showroom trưng bày sản phẩm,Chi phí sửa chữa showroom trưng bày sản phẩm,13.650.052.572,19.943.013.918,13650052572.0,19943013918.0
"Chi phí môi giới, chiết khấu thanh toán","a. Ngắn hạn > Chi phí môi giới, chiết khấu thanh toán","Chi phí môi giới, chiết khấu thanh toán",9.737.963.577,7.313.053.172,9737963577.0,7313053172.0
"Công cụ, dụng cụ xuất dùng","a. Ngắn hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",9.178.012.645,13.731.591.434,9178012645.0,13731591434.0
Chi phí trả trước liên quan đến trái phiếu phát hành,a. Ngắn hạn > Chi phí trả trước liên quan đến trái phiếu phát hành,Chi phí trả trước liên quan đến trái phiếu phát hành,7.150.557.367,10.583.885.480,7150557367.0,10583885480.0
Chi phí sửa chữa tài sản cố định,a. Ngắn hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,4.730.666.890,17.846.003.816,4730666890.0,17846003816.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,29.335.682.053,17.774.976.774,29335682053.0,17774976774.0
,,,73.782.935.104,87.192.524.594,73782935104.0,87192524594.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Tiền thuê đất trả trước (i),b. Dài hạn > Tiền thuê đất trả trước (i),Tiền thuê đất trả trước (i),822.396.645.037,778.296.734.150,822396645037.0,778296734150.0
Chi phí bồi thường giải phóng mặt bằng (ii),b. Dài hạn > Chi phí bồi thường giải phóng mặt bằng (ii),Chi phí bồi thường giải phóng mặt bằng (ii),122.595.437.524,149.039.423.737,122595437524.0,149039423737.0
"Công cụ, dụng cụ xuất dùng","b. Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",91.023.250.563,108.884.899.009,91023250563.0,108884899009.0
Chi phí sửa chữa tài sản cố định,b. Dài hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,55.475.753.649,45.676.320.183,55475753649.0,45676320183.0
Tiềm năng phát triển doanh nghiệp,b. Dài hạn > Tiềm năng phát triển doanh nghiệp,Tiềm năng phát triển doanh nghiệp,12.863.727.622,35.813.727.622,12863727622.0,35813727622.0
Chi phí trả trước dài hạn khác,b. Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,106.672.778.236,150.351.411.653,106672778236.0,150351411653.0
,,,1.211.027.592.631,1.268.062.516.354,1211027592631.0,1268062516354.0
