row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Khoản phải thu cho vay dài hạn,Khoản phải thu cho vay dài hạn,Khoản phải thu cho vay dài hạn,Khoản phải thu cho vay dài hạn,Khoản phải thu cho vay dài hạn,Khoản phải thu cho vay dài hạn,Khoản phải thu cho vay dài hạn,,,,
Công ty Cổ phầnThế Giới Di Đông,Khoản phải thu cho vay dài hạn > Công ty Cổ phầnThế Giới Di Đông,Công ty Cổ phầnThế Giới Di Đông,Công ty con,Cho vay,1.889.450.000.000,2.616.200.000.000,,,1889450000000.0,2616200000000.0
Khoản phải thu ngắn hạn khác,Khoản phải thu ngắn hạn khác,Khoản phải thu ngắn hạn khác,Khoản phải thu ngắn hạn khác,Khoản phải thu ngắn hạn khác,Khoản phải thu ngắn hạn khác,Khoản phải thu ngắn hạn khác,,,,
Công ty Cổ phầnThế Giới Di Đông,Khoản phải thu ngắn hạn khác > Công ty Cổ phầnThế Giới Di Đông,Công ty Cổ phầnThế Giới Di Đông,Công ty con,Lãi phải thu,15.941.250.694,-,,,15941250694.0,
