row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh,Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh,Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh,Công ty con,Góp vốn Chuyển nhượng cổ phần,- 14.049.800.000.000- 12.825.295.910.000,,,,,
Công ty Cổ phần Thương mại Bách Hóa Xanh,Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh > Công ty Cổ phần Thương mại Bách Hóa Xanh,Công ty Cổ phần Thương mại Bách Hóa Xanh,Công ty con gián tiếp,Thu hồi tạm ứng,- 696.000.000.000,,,,-696000000000.0,
Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm,Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh > Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm,Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm,Công ty con,Góp vốn,- 99.998.900.000,,,,-99998900000.0,
Công ty Cổ phần Logistics Toàn Tín,Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh > Công ty Cổ phần Logistics Toàn Tín,Công ty Cổ phần Logistics Toàn Tín,Công ty con,Góp vốn,- 94.998.900.000,,,,-94998900000.0,
