row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế thu nhập doanh nghiệp,Phải thu > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,4.043.554.525,-,-,4.043.554.525,4043554525.0,,,4043554525.0
Thuế giá trị gia tăng,Phải thu > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,231.603.818,(231.578.818),25.000,,231603818.0,-231578818.0,25000.0
Khác,Phải thu > Khác,Khác,-,287.550,-,287.550,,287550.0,,287550.0
TỔNG CỘNG,Phải thu > TỔNG CỘNG,TỔNG CỘNG,4.043.554.525,231.891.368,(231.578.818),4.043.867.075,4043554525.0,231891368.0,-231578818.0,4043867075.0
