row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Lãi tiền gửi phải thu,Lãi tiền gửi phải thu,Lãi tiền gửi phải thu,45.550.309.582,3.688.284.931,45550309582.0,3688284931.0
Lãi trái phiếu phải thu,Lãi trái phiếu phải thu,Lãi trái phiếu phải thu,17.187.966.890,3.174.201.369,17187966890.0,3174201369.0
Lãi cho vay phải thu,Lãi cho vay phải thu,Lãi cho vay phải thu,4.975.342.467,-,4975342467.0,
Khác,Khác,Khác,50.000.637,50.000.637,50000637.0,50000637.0
Phải thu từ bên liên quan (Thuyết minh số 19),Phải thu từ bên liên quan (Thuyết minh số 19),Phải thu từ bên liên quan (Thuyết minh số 19),15.941.250.694,-,15941250694.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,83.704.870.270,6.912.486.937,83704870270.0,6912486937.0
