row_label_raw,row_label_full,Tên công ty,Địa chỉ,Hoạt động chính,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Địa chỉ,numeric__Hoạt động chính,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Địa chỉ,Hoạt động chính,%sở hữu,Giá gốc đầu tưVND,Dự phòngVND,%sở hữu,Giá gốc đầu tưVND,Dự phòngVND,,,,,,,,
Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh,Tên công ty > Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh,Công ty Cổ phần Công nghệ và Đầu tư Bách Hóa Xanh,"Thành phố Hồ Chí Minh, Việt Nam",Quản lý khoản đầu tư,"99,99",14.049.800.000.000,-,"99,99",14.049.800.000.000,-,,,99.99,14049800000000.0,,99.99,14049800000000.0,
Công ty Cổ phần Thế Giới Di Động,Tên công ty > Công ty Cổ phần Thế Giới Di Động,Công ty Cổ phần Thế Giới Di Động,"Thành phố Hồ Chí Minh, Việt Nam",Thương mại sản phẩm điện tử,"99,95",4.426.023.111.000,-,"99,95",4.426.023.111.000,-,,,99.95,4426023111000.0,,99.95,4426023111000.0,
Công ty Cổ phần Thế Giới Số Trần Anh,Tên công ty > Công ty Cổ phần Thế Giới Số Trần Anh,Công ty Cổ phần Thế Giới Số Trần Anh,"Thành phố Hà Nội, Việt Nam",Thương mại sản phẩm điện tử,"99,33",860.937.300.707,,"99,33",860.937.300.707,,,,99.33,860937300707.0,,99.33,860937300707.0,
Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,Tên công ty > Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,"Thành phố Hồ Chí Minh, Việt Nam",Công nghệ thông tin,"100,00",538.000.000.000,-,"100,00",538.000.000.000,-,,,100.0,538000000000.0,,100.0,538000000000.0,
Công ty Cổ phần 4K Farm,Tên công ty > Công ty Cổ phần 4K Farm,Công ty Cổ phần 4K Farm,"Tình Bà Rịa – Vũng Tàu, Việt Nam",Nông nghiệp,"99,99",161.998.900.000,(148.149.315.648),"99,99",149.998.900.000,,,,99.99,161998900000.0,-148149315648.0,99.99,149998900000.0,
Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm,Tên công ty > Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm,Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm,"Thành phố Hồ Chí Minh, Việt Nam","Dịch vụ lắp đặt, bảo trì","99,99",99.998.900.000,-,"99,99",99.998.900.000,-,,,99.99,99998900000.0,,99.99,99998900000.0,
Công ty Cổ phần Logistics Toàn Tín,Tên công ty > Công ty Cổ phần Logistics Toàn Tín,Công ty Cổ phần Logistics Toàn Tín,"Thành phố Hồ Chí Minh, Việt Nam",Kho vận,"99,99",99.998.900.000,-,"99,99",99.998.900.000,-,,,99.99,99998900000.0,,99.99,99998900000.0,
TỔNG CÔNG,Tên công ty > TỔNG CÔNG,TỔNG CÔNG,,,,20.236.757.111.707,(148.149.315.648),,20.224.757.111.707,-,,,,20236757111707.0,-148149315648.0,,20224757111707.0,
