row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,300.000.000.000,-,300000000000.0,
Công ty Cổ phần Chứng khoán Vietcap (i),Công ty Cổ phần Chứng khoán Vietcap (i),Công ty Cổ phần Chứng khoán Vietcap (i),300.000.000.000,-,300000000000.0,
Dài hạn,Dài hạn,Dài hạn,1.889.450.000.000,2.616.200.000.000,1889450000000.0,2616200000000.0
Công ty Cổ phần Thế Giới Di Động (ii)(Thuyết minh số 19),Công ty Cổ phần Thế Giới Di Động (ii)(Thuyết minh số 19),Công ty Cổ phần Thế Giới Di Động (ii)(Thuyết minh số 19),1.889.450.000.000,2.616.200.000.000,1889450000000.0,2616200000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.189.450.000.000,2.616.200.000.000,2189450000000.0,2616200000000.0
