row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),685.500.000.000,806.759.692.433,685500000000.0,806759692433.0
Khác (ii),Khác (ii),Khác (ii),1.080.000.000.000,304.356.000.000,1080000000000.0,304356000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.765.500.000.000,1.111.115.692.433,1765500000000.0,1111115692433.0
