row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty con,Cho vayLãi cho vayCổ tứcGóp vốn,999.600.000.000237.895.991.666199.899.193.902-,4.027.200.000.000262.157.824.8422.398.670.325.559799.566.780.000,,,,4.027200000000262e+49
Công ty Cổ phần4K Farm,Công ty Cổ phần4K Farm,Công ty Cổ phần4K Farm,Công ty con,Góp vốn,12.000.000.000,50.000.000.000,,,12000000000.0,50000000000.0
Ông RobertWillett,Ông RobertWillett,Ông RobertWillett,Thành viênHĐQT,Chi phí tư vấn,2.250.010.657,2.234.342.566,,,2250010657.0,2234342566.0
