row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,-,300.000.000.000,-,300.000.000.000,,300000000000.0,,300000000000.0
Vay ngắn hạn từ ngân hàng(Thuyết minh số 13.1),Vay ngắn hạn từ ngân hàng(Thuyết minh số 13.1),Vay ngắn hạn từ ngân hàng(Thuyết minh số 13.1),-,300.000.000.000,-,300.000.000.000,,300000000000.0,,300000000000.0
Dài hạn,Dài hạn,Dài hạn,5.901.250.000.000,84.000.000.000,-,5.985.250.000.000,5901250000000.0,84000000000.0,,5985250000000.0
Vay dài hạn từ ngân hàng(Thuyết minh số 13.1),Vay dài hạn từ ngân hàng(Thuyết minh số 13.1),Vay dài hạn từ ngân hàng(Thuyết minh số 13.1),5.901.250.000.000,84.000.000.000,-,5.985.250.000.000,5901250000000.0,84000000000.0,,5985250000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.901.250.000.000,384.000.000.000,-,6.285.250.000.000,5901250000000.0,384000000000.0,,6285250000000.0
