row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Doanh thu bán bất động sản,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu bán bất động sản,Doanh thu bán bất động sản,15.208.973.643.057,11.052.768.852.428,15208973643057.0,11052768852428.0
"Doanh thu tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu tư vấn quản lý, phát triển dự án và tư vấn bán hàng",270.159.443.179,573.152.244.351,270159443179.0,573152244351.0
Doanh thu cho thuê tài sản,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,93.784.549.745,88.333.076.089,93784549745.0,88333076089.0
Doanh thu khác,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu khác,Doanh thu khác,62.503.652.804,45.139.783.280,62503652804.0,45139783280.0
,,,15.635.421.288.785,11.759.393.956.148,15635421288785.0,11759393956148.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(129.481.199.377),(115.752.929.282),-129481199377.0,-115752929282.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(215.546.180.923),(11.304.997.693),-215546180923.0,-11304997693.0
,,,(345.027.380.300),(127.057.926.975),-345027380300.0,-127057926975.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,,
Doanh thu thuần bán bất động sản,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần bán bất động sản,Doanh thu thuần bán bất động sản,14.863.946.262.757,10.925.710.925.453,14863946262757.0,10925710925453.0
"Doanh thu thuần tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu thuần tư vấn quản lý, phát triển dự án và tư vấn bán hàng",270.159.443.179,573.152.244.351,270159443179.0,573152244351.0
Doanh thu thuần cho thuê tài sản,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần cho thuê tài sản,Doanh thu thuần cho thuê tài sản,93.784.549.745,88.333.076.089,93784549745.0,88333076089.0
Doanh thu thuần khác,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần khác,Doanh thu thuần khác,62.503.652.804,45.139.783.280,62503652804.0,45139783280.0
,,,15.290.393.908.485,11.632.336.029.173,15290393908485.0,11632336029173.0
