row_label_raw,row_label_full,col_0,2018,2017,numeric__2018,numeric__2017
Vàng (lương vàng),Vàng (lương vàng),Vàng (lương vàng),-,"2,4",,2.4
Ngoại tệ các loại (USD),Ngoại tệ các loại (USD),Ngoại tệ các loại (USD),132.996.989,2.053.377,132996989.0,2053377.0
