row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,4.675.374.768.538,2.588.499.024.119,4675374768538.0,2588499024119.0
Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,935.074.953.708,517.699.804.824,935074953708.0,517699804824.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,,,
Lợi thế thương mại phân bổ,Điều chỉnh: > Lợi thế thương mại phân bổ,Lợi thế thương mại phân bổ,85.201.804.858,51.846.323.460,85201804858.0,51846323460.0
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,8.911.014.814,8.783.268.783,8911014814.0,8783268783.0
Thu nhập không chịu thuế,Điều chỉnh: > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(780.912.000),(425.597.168),-780912000.0,-425597168.0
Lỗ tính thuế đã được sử dụng,Điều chỉnh: > Lỗ tính thuế đã được sử dụng,Lỗ tính thuế đã được sử dụng,(45.801.020.818),(12.774.267.142),-45801020818.0,-12774267142.0
Chênh lệch tạm thời các năm trước chưa ghi nhận thuế hoãn lại phải trả,Điều chỉnh: > Chênh lệch tạm thời các năm trước chưa ghi nhận thuế hoãn lại phải trả,Chênh lệch tạm thời các năm trước chưa ghi nhận thuế hoãn lại phải trả,-,(35.167.794),,-35167794.0
Lỗ tính thuế không ghi nhận tài sản thuế hoãn lại,Điều chỉnh: > Lỗ tính thuế không ghi nhận tài sản thuế hoãn lại,Lỗ tính thuế không ghi nhận tài sản thuế hoãn lại,425.561.295.916,219.585.217.475,425561295916.0,219585217475.0
Chênh lệch lãi từ việc chuyển nhượng cổ phần trong công ty con,Điều chỉnh: > Chênh lệch lãi từ việc chuyển nhượng cổ phần trong công ty con,Chênh lệch lãi từ việc chuyển nhượng cổ phần trong công ty con,(292.488.368),(18.338.870.057),-292488368.0,-18338870057.0
Phần lãi trong công ty liên kết,Điều chỉnh: > Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,(2.236.985.383),(2.415.885.319),-2236985383.0,-2415885319.0
Lãi từ mua công ty con trong năm,Điều chỉnh: > Lãi từ mua công ty con trong năm,Lãi từ mua công ty con trong năm,(174.822.805),(491.678.465),-174822805.0,-491678465.0
Điều chỉnh chi phí thuế TNDN của các năm trước,Điều chỉnh: > Điều chỉnh chi phí thuế TNDN của các năm trước,Điều chỉnh chi phí thuế TNDN của các năm trước,2.841.739.899,29.323.733,2841739899.0,29323733.0
Ảnh hưởng do sáp nhập công ty con trong năm,Điều chỉnh: > Ảnh hưởng do sáp nhập công ty con trong năm,Ảnh hưởng do sáp nhập công ty con trong năm,-,(236.606.680.467),,-236606680467.0
Chi phí thuế thu nhập doanh nghiệp (*),Điều chỉnh: > Chi phí thuế thu nhập doanh nghiệp (*),Chi phí thuế thu nhập doanh nghiệp (*),1.408.304.579.821,526.855.791.863,1408304579821.0,526855791863.0
Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh:,,,,
Thuế thu nhập doanh nghiệp - hiện hành,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh: > Thuế thu nhập doanh nghiệp - hiện hành,Thuế thu nhập doanh nghiệp - hiện hành,986.171.527.219,810.647.531.519,986171527219.0,810647531519.0
Thuế thu nhập doanh nghiệp - hoãn lại (Thuyết minh 38(a)),Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh: > Thuế thu nhập doanh nghiệp - hoãn lại (Thuyết minh 38(a)),Thuế thu nhập doanh nghiệp - hoãn lại (Thuyết minh 38(a)),422.133.052.602,(283.791.739.656),422133052602.0,-283791739656.0
,,,1.408.304.579.821,526.855.791.863,1408304579821.0,526855791863.0
