row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2018 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2017 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2018 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2017 VND
,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"Thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,3.644.346.535.626,286.871.900.000,,,3644346535626.0,286871900000.0
32,32,32,Chi trả vốn góp cho các chủ sở hữu,,(50.046.482.000),(405.000.000.000),,,-50046482000.0,-405000000000.0
33,33,33,"Thu từ vay ngắn hạn, dài hạn",,22.160.749.489.009,17.207.325.658.255,,,22160749489009.0,17207325658255.0
34,34,34,Chi trả nợ gốc vay,,(14.779.563.168.477),(13.499.500.855.745),,,-14779563168477.0,-13499500855745.0
36,36,36,"Chi trả cổ tức, lợi nhuận cho chủ sở hữu",,(12.908.761.912),(68.165.097.000),,,-12908761912.0,-68165097000.0
40,40,40,Lưu chuyển thuần từ hoạt động tài chính,,10.962.577.612.246,3.521.531.605.510,,,10962577612246.0,3521531605510.0
50,50,50,Lưu chuyển tiền thuần trong năm,,5.676.501.642.583,3.313.212.354.299,,,5676501642583.0,3313212354299.0
60,60,60,Tiền và tương đương tiền đầu năm,4,6.650.160.994.741,3.336.969.432.791,,4.0,6650160994741.0,3336969432791.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,279.658.356,(20.792.349),,,279658356.0,-20792349.0
70,70,70,Tiền và tương đương tiền cuối năm,4,12.326.942.295.680,6.650.160.994.741,,4.0,12326942295680.0,6650160994741.0
