row_label_raw,row_label_full,Tên công ty,Hoạt động chính,31.12.2018 > Giá trị ghi số VND,31.12.2018 > Giá trị hợp lý VND,31.12.2018 > Dự phòng VND,31.12.2017 > Giá trị ghi số VND,31.12.2017 > Giá trị hợp lý VND,31.12.2017 > Dự phòng VND,numeric__Hoạt động chính,numeric__31.12.2018 > Giá trị ghi số VND,numeric__31.12.2018 > Giá trị hợp lý VND,numeric__31.12.2018 > Dự phòng VND,numeric__31.12.2017 > Giá trị ghi số VND,numeric__31.12.2017 > Giá trị hợp lý VND,numeric__31.12.2017 > Dự phòng VND
Công ty Cổ phần Thạnh Mỹ Lợi (i),Công ty Cổ phần Thạnh Mỹ Lợi (i),Công ty Cổ phần Thạnh Mỹ Lợi (i),Kinh doanh bất động sản,5.440.688.978.371,(*),-,-,,-,,5440688978371.0,,,,,
Công ty Cổ phần Phát triển Đất Việt (ii),Công ty Cổ phần Phát triển Đất Việt (ii),Công ty Cổ phần Phát triển Đất Việt (ii),Kinh doanh bất động sản,2.025.100.993.856,(*),-,-,,-,,2025100993856.0,,,,,
Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Kinh doanh bất động sản,68.903.452.997,(*),-,65.803.452.997,(*),-,,68903452997.0,,,65803452997.0,,
Công ty Cổ phần 234 Thạnh Mỹ Lợi (iii),Công ty Cổ phần 234 Thạnh Mỹ Lợi (iii),Công ty Cổ phần 234 Thạnh Mỹ Lợi (iii),Kinh doanh bất động sản,9.455.467.548,(*),-,-,,-,,9455467548.0,,,,,
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,"Kinh doanh thiết bị điện tử, viễn thông",4.149.777.349,(*),-,4.566.153.588,(*),-,,4149777349.0,,,4566153588.0,,
Công ty Cổ phần Kinh doanh Bất động sản Thái Bình (iv),Công ty Cổ phần Kinh doanh Bất động sản Thái Bình (iv),Công ty Cổ phần Kinh doanh Bất động sản Thái Bình (iv),Kinh doanh bất động sản,-,,-,-,,-,,,,,,,
Công ty TNHH Đầu tư và Phát triển Bất động sản Sun City,Công ty Cổ phần Kinh doanh Bất động sản Thái Bình (iv) > Công ty TNHH Đầu tư và Phát triển Bất động sản Sun City,Công ty TNHH Đầu tư và Phát triển Bất động sản Sun City,Kinh doanh bất động sản,-,,-,972.603.328.661,(*),-,,,,,972603328661.0,,
,,,,7.548.298.670.121,,-,1.042.972.935.246,,-,,7548298670121.0,,,1042972935246.0,,
