row_label_raw,row_label_full,col_0,31.12.2018 > Giá trị VND,31.12.2018 > Dụ phòng VND,31.12.2017 > Giá trị VND,31.12.2017 > Dụ phòng VND,numeric__31.12.2018 > Giá trị VND,numeric__31.12.2018 > Dụ phòng VND,numeric__31.12.2017 > Giá trị VND,numeric__31.12.2017 > Dụ phòng VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,203.721.578.597,-,202.404.590.742,-,203721578597.0,,202404590742.0,
Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),51.682.317.455,-,1.398.776.000,-,51682317455.0,,1398776000.0,
,,,255.403.896.052,-,203.803.366.742,-,255403896052.0,,203803366742.0,
