row_label_raw,row_label_full,col_0,31.12.2018 > Giá trị VND,31.12.2018 > Dụ phòng VND,31.12.2017 > Giá trị VND,31.12.2017 > Dụ phòng VND,numeric__31.12.2018 > Giá trị VND,numeric__31.12.2018 > Dụ phòng VND,numeric__31.12.2017 > Giá trị VND,numeric__31.12.2017 > Dụ phòng VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,1.913.125.953.261,-,3.146.763.909.150,-,1913125953261.0,,3146763909150.0,
Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),71.527.261.215,-,63.735.445.044,-,71527261215.0,,63735445044.0,
,,,1.984.653.214.476,-,3.210.499.354.194,-,1984653214476.0,,3210499354194.0,
