row_label_raw,row_label_full,col_0,31.12.2022%,31.12.2021%,numeric__31.12.2022%,numeric__31.12.2021%
Trái phiếu Chính phủ bằng VND,Trái phiếu Chính phủ bằng VND,Trái phiếu Chính phủ bằng VND,"1,10 - 9,10","1,10 - 11,10",,
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,"2,70 - 9,00","2,20 - 7,80",,
Trái phiếu do các TCKT trong nước phát hành bằng VND,Trái phiếu do các TCKT trong nước phát hành bằng VND,Trái phiếu do các TCKT trong nước phát hành bằng VND,"8,90 - 14,00","7,50 - 12,03",,
