row_label_raw,row_label_full,Chỉ tiêu,1.1.2022Triệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,31.12.2022Triệu đồng,numeric__1.1.2022Triệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__31.12.2022Triệu đồng
Thuế TNDN,Thuế TNDN,Thuế TNDN,358.127,1.859.230,(911.190),1.306.167,358127.0,1859230.0,-911190.0,1306167.0
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,36.131,182.313,(186.918),31.526,36131.0,182313.0,-186918.0,31526.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,35.864,439.995,(385.529),90.330,35864.0,439995.0,-385529.0,90330.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,2.204,45.928,(34.359),13.773,2204.0,45928.0,-34359.0,13773.0
Khác,Khác,Khác,-,554,(554),-,,554.0,-554.0,
,,,432.326,2.528.020,(1.518.550),1.441.796,432326.0,2528020.0,-1518550.0,1441796.0
