row_label_raw,row_label_full,col_0,Dự phòng cụ thể (*) Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể (*) Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,368.977,1.175.712,1.544.689,368977.0,1175712.0,1544689.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,390.436,241.497,631.933,390436.0,241497.0,631933.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(226.173),-,(226.173),-226173.0,,-226173.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,533.240,1.417.209,1.950.449,533240.0,1417209.0,1950449.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,210.546,427.355,637.901,210546.0,427355.0,637901.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(62.159),-,(62.159),-62159.0,,-62159.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,681.627,1.844.564,2.526.191,681627.0,1844564.0,2526191.0
