row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,02 - 03,
Báo cáo kiểm toán độc lập,Báo cáo của Ban Tổng Giám đốc > Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,04,4.0
Báo cáo tài chính riêng,Báo cáo tài chính riêng,Báo cáo tài chính riêng,05-41,
Bảng cân đối kế toán,Bảng cân đối kế toán,Bảng cân đối kế toán,05-06,
Báo cáo kết quả hoạt động kinh doanh,Bảng cân đối kế toán > Báo cáo kết quả hoạt động kinh doanh,Báo cáo kết quả hoạt động kinh doanh,07,7.0
Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,08-09,
Thuyết minh Báo cáo tài chính riêng,Thuyết minh Báo cáo tài chính riêng,Thuyết minh Báo cáo tài chính riêng,10-41,
