row_label_raw,row_label_full,Mã số > p > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2015 > VND > 19.990.981.561 > 357.373.292.857,Năm 2014 > VND > 176.843.210.661 > 180.529.724.378,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2015 > VND > 19.990.981.561 > 357.373.292.857,numeric__Năm 2014 > VND > 176.843.210.661 > 180.529.724.378
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,-,357.818,,,,357818.0
70,70,70,Tiền và tương đương tiền cuối năm,3,377.364.274.418,357.373.292.857,,3.0,377364274418.0,357373292857.0
