row_label_raw,row_label_full,col_0,Tỷ lệ(%),31/12/2015VND,Tỷ lệ(%)_1,01/01/2015VND,numeric__Tỷ lệ(%),numeric__31/12/2015VND,numeric__Tỷ lệ(%)_1,numeric__01/01/2015VND
Trịnh Văn Tuấn,Trịnh Văn Tuấn,Trịnh Văn Tuấn,"33,2%",110.999.590.000,"32,48%",65.293.880.000,0.332,110999590000.0,0.3248,65293880000.0
Nguyễn Minh Đệ,Nguyễn Minh Đệ,Nguyễn Minh Đệ,"3,3%",11.005.200.000,"5,36%",10.769.590.000,0.033,11005200000.0,0.0536,10769590000.0
Nguyễn Thị Thanh Mai,Nguyễn Thị Thanh Mai,Nguyễn Thị Thanh Mai,"6,0%",20.045.540.000,"5,87%",11.791.640.000,0.06,20045540000.0,0.0587,11791640000.0
Nguyễn Văn Dũng,Nguyễn Văn Dũng,Nguyễn Văn Dũng,"3,0%",9.917.030.000,"7,06%",14.183.550.000,0.03,9917030000.0,0.0706,14183550000.0
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,"54,6%",182.425.020.000,"49,23%",98.961.340.000,0.546,182425020000.0,0.49229999999999996,98961340000.0
,,,100%,334.392.380.000,100%,201.000.000.000,1.0,334392380000.0,1.0,201000000000.0
