row_label_raw,row_label_full,Ông Trịnh Văn Tuấn,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Vũ Văn Tứ,Ông Vũ Văn Tứ,Ông Vũ Văn Tứ,Phó Tổng Giám đốc,,,
Ông Nguyễn Văn Văn,Ông Nguyễn Văn Văn,Ông Nguyễn Văn Văn,Phó Tổng Giám đốc,(Miễn nhiệm ngày 01 tháng 03 năm 2015),,
Ông Đăng Văn Nghĩa,Ông Đăng Văn Nghĩa,Ông Đăng Văn Nghĩa,Phó Tổng Giám đốc,,,
Ông Võ Hồng Quang,Ông Võ Hồng Quang,Ông Võ Hồng Quang,Phó Tổng Giám đốc,,,
Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Ông Nguyễn Nhật Tân,Phó Tổng Giám đốc,,,
Ông Nguyễn Minh Đệ,Ông Nguyễn Minh Đệ,Ông Nguyễn Minh Đệ,Phó Tổng Giám đốc,,,
