row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2015,Năm 2014,numeric__Mối quan hệ,numeric__Năm 2015,numeric__Năm 2014
,,,Mối quan hệ,VND,VND,,,
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,,
Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty con,868.139.270,37.875.860,,868139270.0,37875860.0
Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty con,2.498.515.893,415.999.984,,2498515893.0,415999984.0
Công ty TNHH MTV Xây lắp điện I - Miền Nam,Doanh thu > Công ty TNHH MTV Xây lắp điện I - Miền Nam,Công ty TNHH MTV Xây lắp điện I - Miền Nam,Công ty con,5.508.398.518,533.671.349,,5508398518.0,533671349.0
Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty con,425.437.234,859.216.424,,425437234.0,859216424.0
Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty con,4.422.093.144,208.535.370,,4422093144.0,208535370.0
Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty con,1.919.781.079,161.014.470,,1919781079.0,161014470.0
Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,Công ty con,346.047.285,330.645.827,,346047285.0,330645827.0
Công ty TNHH MTV Xây lắp điện I - Nàng Hương,Doanh thu > Công ty TNHH MTV Xây lắp điện I - Nàng Hương,Công ty TNHH MTV Xây lắp điện I - Nàng Hương,Công ty con,1.071.537.421,375.973.920,,1071537421.0,375973920.0
Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,Doanh thu > Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,Công ty con,848.363.085,270.662.580,,848363085.0,270662580.0
Công ty TNHH Chế tạo Cột thép Đông Anh,Doanh thu > Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty con,52.090.642.420,44.527.706.023,,52090642420.0,44527706023.0
Công ty CP Thùy điện Trung Thu,Doanh thu > Công ty CP Thùy điện Trung Thu,Công ty CP Thùy điện Trung Thu,Công ty con,9.258.114.757,50.843.922,,9258114757.0,50843922.0
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,,
Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Mua hàng > Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty con,40.415.394.720,48.302.000.559,,40415394720.0,48302000559.0
Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Mua hàng > Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty con,8.130.657.384,10.568.036.514,,8130657384.0,10568036514.0
Công ty TNHH MTV Xây lắp điện I - Miền Nam,Mua hàng > Công ty TNHH MTV Xây lắp điện I - Miền Nam,Công ty TNHH MTV Xây lắp điện I - Miền Nam,Công ty con,352.316.297.595,236.771.152.841,,352316297595.0,236771152841.0
Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Mua hàng > Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty con,63.086.231.169,45.172.181.077,,63086231169.0,45172181077.0
