row_label_raw,row_label_full,Công ty CP Đầu tư Thủy điện Cao Bằng (**),90%,"Sản xuất, truyền tải và phân phối điện; xây lắp các công trình đường dây tài điện và trạm biến áp; các công trình nguồn điện; lắp đặt hệ thống điện...",Thành lập tại Cao Bằng nhưng chưa hoạt động,90%_1,numeric__90%,"numeric__Sản xuất, truyền tải và phân phối điện; xây lắp các công trình đường dây tài điện và trạm biến áp; các công trình nguồn điện; lắp đặt hệ thống điện...",numeric__Thành lập tại Cao Bằng nhưng chưa hoạt động,numeric__90%_1
"(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(*) Công ty CP Thủy điện Bảo Lâm hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876241, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 80 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.",,,,
"(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.","(**) Công ty CP Đầu tư Thủy điện Cao Bằng hoạt động theo Giấy chứng nhận đang ký doanh nghiệp Công ty cổ phần số 4800876234, đăng ký lần đầu ngày 15/09/2014 do Sở Kế hoạch và Đầu tư Tỉnh Cao Bằng cấp. Vốn điều lệ là 50 tỷ đồng, trong đó Công ty Cổ phần Xây lắp điện I chiếm tỷ lệ 90%.",,,,
Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,Lí do thay đổi đối với từng khoản đầu tư vào công ty con:Góp vốn bổ sung vào Công ty TNHH MTV Xây lắp điện I Miền Nam- Về số lượng:- Về giá trị:Chuyển nhượng cổ phần Công ty Cổ phần Tư vấn điện I- Về số lượng:- Về giá trị:Mua lại phần vốn còn lại của Công ty TNHH Chế tạo Cột thép Đông Anh- Về giá trị:Tạm chia vốn chủ sở hữu trong thời gian chờ giải thể cho các cổ đông góp vốn vào Công ty Cổ phần Hóa phẩm Phụ gia Việt Nam- Về giá trị:Góp vốn bổ sung vào Công ty Cổ phần Thủy điện Trung Thu- Về số lượng:- Về giá trị:Mua lại cổ phần của Công ty CP Đầu tư Địa ốc Mỹ Đình- Về số lượng:- Về giá trị:Góp vốn vào Công ty CP Lắp máy Công nghiệp Việt Nam- Về số lượng:- Về giá trị:,,,,
