row_label_raw,row_label_full,col_0,col_1,31/12/2015,01/01/2015,numeric__col_1,numeric__31/12/2015,numeric__01/01/2015
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Công cụ dụng cụ xuất dùng,231.760.332,140.278.665,,231760332.0,140278665.0
a),a) > a),a),Chi phí trả trước ngắn hạn khác,56.500.000,28.896.333,,56500000.0,28896333.0
a),a) > a),a),,288.260.332,169.174.998,,288260332.0,169174998.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),Công cụ dụng cụ xuất dùng,2.348.705.958,1.850.054.812,,2348705958.0,1850054812.0
b),b) > b),b),Chi phí sửa chữa tài sản cố định,1.794.285.932,3.774.197.188,,1794285932.0,3774197188.0
b),b) > b),b),Chi phí trả trước dài hạn khác,3.062.936.671,166.385.353,,3062936671.0,166385353.0
,,,,7.205.928.561,5.790.637.353,,7205928561.0,5790637353.0
