row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2015 > VND,Năm 2014 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2015 > VND,numeric__Năm 2014 > VND
,,,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,243.952.558.208,518.718.587.045,,,243952558208.0,518718587045.0
,,,2. Điều chỉnh cho các khoản,,,,,,,
02,02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,13.285.022.030,10.204.258.841,,,13285022030.0,10204258841.0
03,03,03,- Các khoản dự phòng,,57.417.521.552,61.785.134.142,,,57417521552.0,61785134142.0
04,04,04,"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,-,(357.818),,,,-357818.0
05,05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(19.392.827.093),(26.011.295.241),,,-19392827093.0,-26011295241.0
06,06,06,- Chi phí lãi vay,,2.713.773.911,3.773.777.232,,,2713773911.0,3773777232.0
08,08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,297.976.048.608,568.470.104.201,,,297976048608.0,568470104201.0
09,09,09,"- Tăng, giảm các khoản phải thu",,(397.834.685.165),399.370.735.531,,,-397834685165.0,399370735531.0
10,10,10,"- Tăng, giảm hàng tồn kho",,16.934.728.172,136.099.288.947,,,16934728172.0,136099288947.0
11,11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,298.081.179.468,(388.161.244.193),,,298081179468.0,-388161244193.0
12,12,12,"- Tăng, giảm chi phí trả trước",,(1.534.376.542),41.040.582,,,-1534376542.0,41040582.0
14,14,14,- Tiền lãi vay đã trả,,(2.713.773.911),(3.773.777.232),,,-2713773911.0,-3773777232.0
15,15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(64.527.185.702),(90.477.839.129),,,-64527185702.0,-90477839129.0
16,16,16,- Tiền thu khác từ hoạt động kinh doanh,,1.815.760.053,-,,,1815760053.0,
17,17,17,- Tiền chi khác cho hoạt động kinh doanh,,(2.358.400.000),(5.029.293.910),,,-2358400000.0,-5029293910.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,145.839.294.981,616.539.014.797,,,145839294981.0,616539014797.0
,,,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,,,,
21,21,21,"1. Tiền chỉ đề mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(339.353.911.750),(173.504.318.365),,,-339353911750.0,-173504318365.0
22,22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,2.895.829.633,479.454.546,,,2895829633.0,479454546.0
25,25,25,3. Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(220.733.776.000),(35.000.000.000),,,-220733776000.0,-35000000000.0
26,26,26,4. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,1.838.383.000,1.200.000.000,,,1838383000.0,1200000000.0
27,27,27,"5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,16.399.833.934,30.207.401.174,,,16399833934.0,30207401174.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(538.953.641.183),(176.617.462.645),,,-538953641183.0,-176617462645.0
,,,III. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,201.446.321.818,-,,,201446321818.0,
33,33,33,2. Tiền thu từ đi vay,,501.744.506.575,42.104.250.220,,,501744506575.0,42104250220.0
34,34,34,3. Tiền trả nợ gốc vay,,(289.732.665.002),(290.952.746.751),,,-289732665002.0,-290952746751.0
36,36,36,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(352.835.628),(14.229.844.960),,,-352835628.0,-14229844960.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,413.105.327.763,(263.078.341.491),,,413105327763.0,-263078341491.0
