row_label_raw,row_label_full,Tiền và các khoản tương đương tiền,357.373.292.857,-,-_1,357.373.292.857_1,numeric__357.373.292.857,numeric__-,numeric__-_1,numeric__357.373.292.857_1
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",248.217.237.913,-,-,248.217.237.913,248217237913.0,,,248217237913.0
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,-,4.821.770.000,-,4.821.770.000,,4821770000.0,,4821770000.0
,,,605.590.530.770,4.821.770.000,-,610.412.300.770,605590530770.0,4821770000.0,,610412300770.0
