row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,VND,VND,,
"Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",8.357.793.243,8.316.733.576,8357793243.0,8316733576.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",8.907.359.620,18.548.602.670,8907359620.0,18548602670.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,48.788.748,357.818,48788748.0,357818.0
,,,17.313.941.611,26.865.694.064,17313941611.0,26865694064.0
25 . CHI PHÍ TÀI CHÍNH,25 . CHI PHÍ TÀI CHÍNH,25 . CHI PHÍ TÀI CHÍNH,25 . CHI PHÍ TÀI CHÍNH,25 . CHI PHÍ TÀI CHÍNH,,
,,,Năm 2015,Năm 2014,,
,,,VND,VND,,
Lãi tiền vay,25 . CHI PHÍ TÀI CHÍNH > Lãi tiền vay,Lãi tiền vay,2.713.773.911,3.773.777.232,2713773911.0,3773777232.0
Lỗ chênh lệch tỷ giá,25 . CHI PHÍ TÀI CHÍNH > Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,205.814.649,279.201.158,205814649.0,279201158.0
Dự phòng giảm giá CKKD và tổn thất đầu tư,25 . CHI PHÍ TÀI CHÍNH > Dự phòng giảm giá CKKD và tổn thất đầu tư,Dự phòng giảm giá CKKD và tổn thất đầu tư,11.537.346.323,(1.166.046.311),11537346323.0,-1166046311.0
,,,14.456.934.883,2.886.932.079,14456934883.0,2886932079.0
26 . CHI PHÍ BÁN HÀNG,26 . CHI PHÍ BÁN HÀNG,26 . CHI PHÍ BÁN HÀNG,26 . CHI PHÍ BÁN HÀNG,26 . CHI PHÍ BÁN HÀNG,,
,,,Năm 2015,Năm 2014,,
,,,VND,VND,,
Hoàn nhập/Chi phí dự phòng bảo hành sản phẩm,26 . CHI PHÍ BÁN HÀNG > Hoàn nhập/Chi phí dự phòng bảo hành sản phẩm,Hoàn nhập/Chi phí dự phòng bảo hành sản phẩm,(11.390.432.194),7.197.827.945,-11390432194.0,7197827945.0
,,,(11.390.432.194),7.197.827.945,-11390432194.0,7197827945.0
27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP,,
,,,Năm 2015,Năm 2014,,
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.782.126.528,1.247.635.182,1782126528.0,1247635182.0
Chi phí nhân công,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nhân công,Chi phí nhân công,38.677.171.582,31.275.029.117,38677171582.0,31275029117.0
Chi phí khấu hao tài sản cố định,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,3.161.745.843,2.903.847.489,3161745843.0,2903847489.0
Chi phí dự phòng/hoàn nhập dự phòng,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dự phòng/hoàn nhập dự phòng,Chi phí dự phòng/hoàn nhập dự phòng,(2.607.181.632),849.367.326,-2607181632.0,849367326.0
"Thuế, phí, lệ phí","27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Thuế, phí, lệ phí","Thuế, phí, lệ phí",1.562.915.183,651.460.773,1562915183.0,651460773.0
Chi phí dịch vụ mua ngoài,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,8.498.361.540,6.268.660.722,8498361540.0,6268660722.0
Chi phí khác bằng tiền,27 . CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí khác bằng tiền,Chi phí khác bằng tiền,7.839.704.631,6.311.850.325,7839704631.0,6311850325.0
,,,58.914.843.675,49.507.850.934,58914843675.0,49507850934.0
28 . THU NHẬP KHÁC,28 . THU NHẬP KHÁC,28 . THU NHẬP KHÁC,28 . THU NHẬP KHÁC,28 . THU NHẬP KHÁC,,
,,,Năm 2015,Năm 2014,,
,,,VND,VND,,
"Thu nhập từ nhượng bán, thanh lý tài sản cố định","28 . THU NHẬP KHÁC > Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định",2.127.674.230,479.454.546,2127674230.0,479454546.0
Thu nhập từ thanh lý CCDC,28 . THU NHẬP KHÁC > Thu nhập từ thanh lý CCDC,Thu nhập từ thanh lý CCDC,-,215.694.180,,215694180.0
Hoàn nhập dự phòng BHCT và trích trước,28 . THU NHẬP KHÁC > Hoàn nhập dự phòng BHCT và trích trước,Hoàn nhập dự phòng BHCT và trích trước,36.111.932.950,3.299.164.693,36111932950.0,3299164693.0
Thu nhập khác,28 . THU NHẬP KHÁC > Thu nhập khác,Thu nhập khác,66.358.620,632.461.331,66358620.0,632461331.0
,,,38.305.965.800,4.626.774.750,38305965800.0,4626774750.0
