row_label_raw,row_label_full,col_0,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải nộp cuối năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,45.473.278.541,28.117.988.280,17.355.290.261,,45473278541.0,28117988280.0,17355290261.0
"Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu",-,382.993.995,382.993.995,-,,382993995.0,382993995.0,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,43.183.063.082,55.554.729.922,64.527.185.702,34.210.607.302,43183063082.0,55554729922.0,64527185702.0,34210607302.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,391.682.089,2.212.060.730,2.272.686.257,331.056.562,391682089.0,2212060730.0,2272686257.0,331056562.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",44.266.036.126,3.486.521.281,28.684.361.781,19.068.195.626,44266036126.0,3486521281.0,28684361781.0,19068195626.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,625.281.724,625.281.724,-,,625281724.0,625281724.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,1.638.105.863,1.638.105.863,-,,1638105863.0,1638105863.0,
,,,87.840.781.297,109.372.972.056,126.248.603.602,70.965.149.751,87840781297.0,109372972056.0,126248603602.0,70965149751.0
